"COUNTRY","Country","DAGEGR","Age groups","DSEX","Gender","DSTATUS","Status of population","YEAR","Year","Unit Code","Unit","PowerCode Code","PowerCode","Reference Period Code","Reference Period","Value","Flag Codes","Flags"
"SWE","Sweden","2024","20-24 years","1","Males","90","All population","2005","2005","PER","Persons","0","units",,,266583,,
"SWE","Sweden","2024","20-24 years","1","Males","90","All population","2006","2006","PER","Persons","0","units",,,269488,,
"SWE","Sweden","2024","20-24 years","1","Males","90","All population","2007","2007","PER","Persons","0","units",,,277497,,
"SWE","Sweden","2024","20-24 years","1","Males","90","All population","2008","2008","PER","Persons","0","units",,,285371,,
"SWE","Sweden","2024","20-24 years","1","Males","90","All population","2009","2009","PER","Persons","0","units",,,296806,,
"SWE","Sweden","2024","20-24 years","1","Males","90","All population","2010","2010","PER","Persons","0","units",,,309505,,
"SWE","Sweden","2024","20-24 years","1","Males","90","All population","2011","2011","PER","Persons","0","units",,,323001,,
"SWE","Sweden","2024","20-24 years","1","Males","90","All population","2012","2012","PER","Persons","0","units",,,332889,,
"SWE","Sweden","2024","20-24 years","2","Females","90","All population","2002","2002","PER","Persons","0","units",,,253257,,
"SWE","Sweden","2024","20-24 years","2","Females","90","All population","2003","2003","PER","Persons","0","units",,,253797,,
"SWE","Sweden","2024","20-24 years","2","Females","90","All population","2004","2004","PER","Persons","0","units",,,254923,,
"SWE","Sweden","2024","20-24 years","2","Females","90","All population","2005","2005","PER","Persons","0","units",,,255729,,
"SWE","Sweden","2024","20-24 years","2","Females","90","All population","2006","2006","PER","Persons","0","units",,,257780,,
"SWE","Sweden","2024","20-24 years","2","Females","90","All population","2007","2007","PER","Persons","0","units",,,264080,,
"SWE","Sweden","2024","20-24 years","2","Females","90","All population","2008","2008","PER","Persons","0","units",,,272155,,
"SWE","Sweden","2024","20-24 years","2","Females","90","All population","2009","2009","PER","Persons","0","units",,,283529,,
"SWE","Sweden","2024","20-24 years","2","Females","90","All population","2010","2010","PER","Persons","0","units",,,295948,,
"SWE","Sweden","2024","20-24 years","2","Females","90","All population","2011","2011","PER","Persons","0","units",,,309015,,
"SWE","Sweden","2024","20-24 years","2","Females","90","All population","2012","2012","PER","Persons","0","units",,,317973,,
"SWE","Sweden","2529","25-29 years","1","Males","90","All population","2002","2002","PER","Persons","0","units",,,295514,,
"SWE","Sweden","2529","25-29 years","1","Males","90","All population","2003","2003","PER","Persons","0","units",,,289490,,
"SWE","Sweden","2529","25-29 years","1","Males","90","All population","2004","2004","PER","Persons","0","units",,,282961,,
"SWE","Sweden","2529","25-29 years","1","Males","90","All population","2005","2005","PER","Persons","0","units",,,277673,,
"SWE","Sweden","2529","25-29 years","1","Males","90","All population","2006","2006","PER","Persons","0","units",,,277042,,
"SWE","Sweden","2529","25-29 years","1","Males","90","All population","2007","2007","PER","Persons","0","units",,,279309,,
"SWE","Sweden","2529","25-29 years","1","Males","90","All population","2008","2008","PER","Persons","0","units",,,283544,,
"SWE","Sweden","2529","25-29 years","1","Males","90","All population","2009","2009","PER","Persons","0","units",,,288322,,
"SWE","Sweden","2529","25-29 years","1","Males","90","All population","2010","2010","PER","Persons","0","units",,,293280,,
"SWE","Sweden","2529","25-29 years","1","Males","90","All population","2011","2011","PER","Persons","0","units",,,299224,,
"SWE","Sweden","2529","25-29 years","1","Males","90","All population","2012","2012","PER","Persons","0","units",,,305922,,
"SWE","Sweden","2529","25-29 years","2","Females","90","All population","2002","2002","PER","Persons","0","units",,,285406,,
"SWE","Sweden","2529","25-29 years","2","Females","90","All population","2003","2003","PER","Persons","0","units",,,279258,,
"SWE","Sweden","2529","25-29 years","2","Females","90","All population","2004","2004","PER","Persons","0","units",,,272990,,
"SWE","Sweden","2529","25-29 years","2","Females","90","All population","2005","2005","PER","Persons","0","units",,,268046,,
"SWE","Sweden","2529","25-29 years","2","Females","90","All population","2006","2006","PER","Persons","0","units",,,267019,,
"SWE","Sweden","2529","25-29 years","2","Females","90","All population","2007","2007","PER","Persons","0","units",,,268425,,
"SWE","Sweden","2529","25-29 years","2","Females","90","All population","2008","2008","PER","Persons","0","units",,,270908,,
"SWE","Sweden","2529","25-29 years","2","Females","90","All population","2009","2009","PER","Persons","0","units",,,274567,,
"SWE","Sweden","2529","25-29 years","2","Females","90","All population","2010","2010","PER","Persons","0","units",,,278479,,
"SWE","Sweden","2529","25-29 years","2","Females","90","All population","2011","2011","PER","Persons","0","units",,,282699,,
"SWE","Sweden","2529","25-29 years","2","Females","90","All population","2012","2012","PER","Persons","0","units",,,289214,,
"SWE","Sweden","3034","30-34 years","1","Males","90","All population","2002","2002","PER","Persons","0","units",,,315573,,
"SWE","Sweden","3034","30-34 years","1","Males","90","All population","2003","2003","PER","Persons","0","units",,,311223,,
"SWE","Sweden","3034","30-34 years","1","Males","90","All population","2004","2004","PER","Persons","0","units",,,309721,,
"SWE","Sweden","3034","30-34 years","1","Males","90","All population","2005","2005","PER","Persons","0","units",,,311248,,
"SWE","Sweden","3034","30-34 years","1","Males","90","All population","2006","2006","PER","Persons","0","units",,,310320,,
"SWE","Sweden","3034","30-34 years","1","Males","90","All population","2007","2007","PER","Persons","0","units",,,306519,,
"SWE","Sweden","3034","30-34 years","1","Males","90","All population","2008","2008","PER","Persons","0","units",,,302586,,
"SWE","Sweden","3034","30-34 years","1","Males","90","All population","2009","2009","PER","Persons","0","units",,,298624,,
"SWE","Sweden","3034","30-34 years","1","Males","90","All population","2010","2010","PER","Persons","0","units",,,296143,,
"SWE","Sweden","3034","30-34 years","1","Males","90","All population","2011","2011","PER","Persons","0","units",,,297392,,
"SWE","Sweden","3034","30-34 years","1","Males","90","All population","2012","2012","PER","Persons","0","units",,,299040,,
"SWE","Sweden","3034","30-34 years","2","Females","90","All population","2002","2002","PER","Persons","0","units",,,303551,,
"SWE","Sweden","3034","30-34 years","2","Females","90","All population","2003","2003","PER","Persons","0","units",,,300388,,
"SWE","Sweden","3034","30-34 years","2","Females","90","All population","2004","2004","PER","Persons","0","units",,,299382,,
"SWE","Sweden","3034","30-34 years","2","Females","90","All population","2005","2005","PER","Persons","0","units",,,301389,,
"SWE","Sweden","3034","30-34 years","2","Females","90","All population","2006","2006","PER","Persons","0","units",,,299956,,
"SWE","Sweden","3034","30-34 years","2","Females","90","All population","2007","2007","PER","Persons","0","units",,,295526,,
"SWE","Sweden","3034","30-34 years","2","Females","90","All population","2008","2008","PER","Persons","0","units",,,290615,,
"SWE","Sweden","3034","30-34 years","2","Females","90","All population","2009","2009","PER","Persons","0","units",,,286613,,
"SWE","Sweden","3034","30-34 years","2","Females","90","All population","2010","2010","PER","Persons","0","units",,,283926,,
"SWE","Sweden","3034","30-34 years","2","Females","90","All population","2011","2011","PER","Persons","0","units",,,284477,,
"SWE","Sweden","3034","30-34 years","2","Females","90","All population","2012","2012","PER","Persons","0","units",,,286071,,
"SWE","Sweden","3539","35-39 years","1","Males","90","All population","2002","2002","PER","Persons","0","units",,,333853,,
"SWE","Sweden","3539","35-39 years","1","Males","90","All population","2003","2003","PER","Persons","0","units",,,340942,,
"SWE","Sweden","3539","35-39 years","1","Males","90","All population","2004","2004","PER","Persons","0","units",,,340576,,
"SWE","Sweden","3539","35-39 years","1","Males","90","All population","2005","2005","PER","Persons","0","units",,,332747,,
"SWE","Sweden","3539","35-39 years","1","Males","90","All population","2006","2006","PER","Persons","0","units",,,325090,,
"SWE","Sweden","3539","35-39 years","1","Males","90","All population","2007","2007","PER","Persons","0","units",,,321309,,
"SWE","Sweden","3539","35-39 years","1","Males","90","All population","2008","2008","PER","Persons","0","units",,,318507,,
"SWE","Sweden","3539","35-39 years","1","Males","90","All population","2009","2009","PER","Persons","0","units",,,318390,,
"SWE","Sweden","3539","35-39 years","1","Males","90","All population","2010","2010","PER","Persons","0","units",,,322241,,
"SWE","Sweden","3539","35-39 years","1","Males","90","All population","2011","2011","PER","Persons","0","units",,,321984,,
"SWE","Sweden","3539","35-39 years","1","Males","90","All population","2012","2012","PER","Persons","0","units",,,318113,,
"SWE","Sweden","3539","35-39 years","2","Females","90","All population","2002","2002","PER","Persons","0","units",,,317223,,
"SWE","Sweden","3539","35-39 years","2","Females","90","All population","2003","2003","PER","Persons","0","units",,,323976,,
"SWE","Sweden","3539","35-39 years","2","Females","90","All population","2004","2004","PER","Persons","0","units",,,325320,,
"SWE","Sweden","3539","35-39 years","2","Females","90","All population","2005","2005","PER","Persons","0","units",,,318405,,
"SWE","Sweden","3539","35-39 years","2","Females","90","All population","2006","2006","PER","Persons","0","units",,,312925,,
"SWE","Sweden","3539","35-39 years","2","Females","90","All population","2007","2007","PER","Persons","0","units",,,310138,,
"SWE","Sweden","3539","35-39 years","2","Females","90","All population","2008","2008","PER","Persons","0","units",,,307985,,
"SWE","Sweden","3539","35-39 years","2","Females","90","All population","2009","2009","PER","Persons","0","units",,,308321,,
"SWE","Sweden","3539","35-39 years","2","Females","90","All population","2010","2010","PER","Persons","0","units",,,312257,,
"SWE","Sweden","3539","35-39 years","2","Females","90","All population","2011","2011","PER","Persons","0","units",,,311898,,
"SWE","Sweden","3539","35-39 years","2","Females","90","All population","2012","2012","PER","Persons","0","units",,,307835,,
"SWE","Sweden","4099","40 years and over","1","Males","90","All population","2002","2002","PER","Persons","0","units",,,2102723,,
"SWE","Sweden","4099","40 years and over","1","Males","90","All population","2003","2003","PER","Persons","0","units",,,2121528,,
"SWE","Sweden","4099","40 years and over","1","Males","90","All population","2004","2004","PER","Persons","0","units",,,2143487,,
"SWE","Sweden","4099","40 years and over","1","Males","90","All population","2005","2005","PER","Persons","0","units",,,2170496,,
"SWE","Sweden","4099","40 years and over","1","Males","90","All population","2006","2006","PER","Persons","0","units",,,2197026,,
"SWE","Sweden","4099","40 years and over","1","Males","90","All population","2007","2007","PER","Persons","0","units",,,2226089,,
"SWE","Sweden","4099","40 years and over","1","Males","90","All population","2008","2008","PER","Persons","0","units",,,2255590,,
"SWE","Sweden","4099","40 years and over","1","Males","90","All population","2009","2009","PER","Persons","0","units",,,2280169,,
"SWE","Sweden","4099","40 years and over","1","Males","90","All population","2010","2010","PER","Persons","0","units",,,2304196,,
"SWE","Sweden","4099","40 years and over","1","Males","90","All population","2011","2011","PER","Persons","0","units",,,2326757,,
"SWE","Sweden","4099","40 years and over","1","Males","90","All population","2012","2012","PER","Persons","0","units",,,2352324,,
